,id,width,height,1box,2box,3box,4box,5box,6box,7box,8box,9box,10box
166,miniature_pinscher_10_jpg.rf.99fb0e01af96dcd903bfe987a313655a.jpg,500,375,"{'bounding_box': array([0.12501201, 0.21488556, 0.803635  , 0.92849934], dtype=float32), 'class_id': 26.0, 'score': 0.8735888}","{'bounding_box': array([ 0.07614648, -0.0994356 ,  0.8791032 ,  0.9414935 ], dtype=float32), 'class_id': 26.0, 'score': 0.0673807}","{'bounding_box': array([0.8182632 , 0.5435535 , 0.9191344 , 0.59340453], dtype=float32), 'class_id': 29.0, 'score': 0.019529104}","{'bounding_box': array([0.19289148, 0.40498596, 0.7560194 , 0.9131724 ], dtype=float32), 'class_id': 26.0, 'score': 0.017837405}","{'bounding_box': array([0.11451739, 0.19811052, 0.8109242 , 0.6335202 ], dtype=float32), 'class_id': 26.0, 'score': 0.014615923}","{'bounding_box': array([0.21294802, 0.16088152, 1.0403137 , 0.922189  ], dtype=float32), 'class_id': 26.0, 'score': 0.014054626}","{'bounding_box': array([-0.01109896,  0.03621852,  0.11068585,  0.33941075], dtype=float32), 'class_id': 10.0, 'score': 0.012762368}","{'bounding_box': array([-0.00278157,  0.59473854,  0.07588439,  0.886807  ], dtype=float32), 'class_id': 3.0, 'score': 0.011315197}","{'bounding_box': array([0.13582054, 0.2253892 , 0.5821328 , 0.41143   ], dtype=float32), 'class_id': 0.0, 'score': 0.00996992}","{'bounding_box': array([0.003699  , 0.886872  , 0.09951884, 1.0087438 ], dtype=float32), 'class_id': 3.0, 'score': 0.0072489977}"
167,Maine_Coon_10_jpg.rf.7197163a4c9374ee5e54107828067bd5.jpg,600,900,"{'bounding_box': array([0.09619488, 0.16315815, 0.50596166, 0.70696414], dtype=float32), 'class_id': 0.0, 'score': 0.8672055}","{'bounding_box': array([ 0.04137966, -0.08681068,  0.5585973 ,  0.756871  ], dtype=float32), 'class_id': 4.0, 'score': 0.05985385}","{'bounding_box': array([0.88138056, 0.29028523, 0.9181249 , 0.3613637 ], dtype=float32), 'class_id': 34.0, 'score': 0.011991262}","{'bounding_box': array([-0.10981297, -0.2065993 ,  0.4537357 ,  0.68037003], dtype=float32), 'class_id': 4.0, 'score': 0.011223048}","{'bounding_box': array([0.09493081, 0.31995627, 0.12239414, 0.4070311 ], dtype=float32), 'class_id': 34.0, 'score': 0.010871202}","{'bounding_box': array([0.8811208 , 0.34711614, 0.9191098 , 0.42463526], dtype=float32), 'class_id': 34.0, 'score': 0.009557039}","{'bounding_box': array([0.10309242, 0.32205957, 0.1294584 , 0.40255332], dtype=float32), 'class_id': 34.0, 'score': 0.009451121}","{'bounding_box': array([0.2294302 , 0.76536506, 0.30264908, 0.8520208 ], dtype=float32), 'class_id': 21.0, 'score': 0.008518755}","{'bounding_box': array([0.2328131 , 0.78774536, 0.3036894 , 0.8850852 ], dtype=float32), 'class_id': 21.0, 'score': 0.007873058}","{'bounding_box': array([0.6394914 , 0.79612356, 0.69126886, 0.8916635 ], dtype=float32), 'class_id': 22.0, 'score': 0.005706221}"
168,Persian_152_jpg.rf.529c5adab2c165b8473d29a3e0a13967.jpg,333,500,"{'bounding_box': array([0.15749756, 0.2958915 , 0.48418477, 0.7655977 ], dtype=float32), 'class_id': 7.0, 'score': 0.98616266}","{'bounding_box': array([0.10934453, 0.06854463, 0.5251189 , 0.8202026 ], dtype=float32), 'class_id': 7.0, 'score': 0.041068524}","{'bounding_box': array([0.31696284, 0.00383382, 0.72182107, 0.15510277], dtype=float32), 'class_id': 30.0, 'score': 0.024951011}","{'bounding_box': array([0.85293555, 0.574464  , 0.91388106, 0.7044048 ], dtype=float32), 'class_id': 6.0, 'score': 0.0124726}","{'bounding_box': array([0.04124713, 0.27344072, 0.5891538 , 1.1081827 ], dtype=float32), 'class_id': 6.0, 'score': 0.010168642}","{'bounding_box': array([0.3723168 , 0.93034935, 0.6146573 , 0.99599624], dtype=float32), 'class_id': 37.0, 'score': 0.008744329}","{'bounding_box': array([ 3.1318897e-01, -3.7679449e-05,  3.4662336e-01,  6.1843820e-02],
      dtype=float32), 'class_id': 5.0, 'score': 0.008532643}","{'bounding_box': array([0.16913809, 0.29346657, 0.47441345, 0.5919633 ], dtype=float32), 'class_id': 7.0, 'score': 0.008015513}","{'bounding_box': array([0.89091724, 0.40595263, 0.9454207 , 0.48866022], dtype=float32), 'class_id': 6.0, 'score': 0.0075871944}","{'bounding_box': array([0.1626499 , 0.4895134 , 0.45360783, 0.756256  ], dtype=float32), 'class_id': 7.0, 'score': 0.0072869956}"
169,chihuahua_14_jpg.rf.a81475719cea2cae1d958e7faf4e9dd9.jpg,492,500,"{'bounding_box': array([0.02720216, 0.21859145, 0.6972991 , 0.8721223 ], dtype=float32), 'class_id': 17.0, 'score': 0.7401627}","{'bounding_box': array([ 0.03420767, -0.1386191 ,  0.84781873,  0.9134548 ], dtype=float32), 'class_id': 26.0, 'score': 0.024822623}","{'bounding_box': array([0.31095058, 0.4206108 , 0.36501688, 0.4960816 ], dtype=float32), 'class_id': 34.0, 'score': 0.008467346}","{'bounding_box': array([0.58208686, 0.9540389 , 0.67786545, 1.00132   ], dtype=float32), 'class_id': 37.0, 'score': 0.00837636}","{'bounding_box': array([0.74355555, 0.8293095 , 0.79808664, 0.93332416], dtype=float32), 'class_id': 21.0, 'score': 0.007566005}","{'bounding_box': array([0.30188385, 0.4081446 , 0.35489193, 0.48316348], dtype=float32), 'class_id': 34.0, 'score': 0.0070980787}","{'bounding_box': array([-0.00224524,  0.19951713,  0.07138735,  0.4554783 ], dtype=float32), 'class_id': 9.0, 'score': 0.006238669}","{'bounding_box': array([ 0.51628214, -0.00588415,  0.756185  ,  0.06446176], dtype=float32), 'class_id': 18.0, 'score': 0.0058242083}","{'bounding_box': array([-0.21473642,  0.29105112,  0.67695117,  1.1749743 ], dtype=float32), 'class_id': 26.0, 'score': 0.0052585006}","{'bounding_box': array([-0.00170657, -0.00095907,  0.1619825 ,  0.44220603], dtype=float32), 'class_id': 13.0, 'score': 0.005174905}"
170,english_setter_178_jpg.rf.19245069de65c55c46b299bf3d9930d4.jpg,365,500,"{'bounding_box': array([0.02398536, 0.08452889, 0.6456579 , 0.7425543 ], dtype=float32), 'class_id': 18.0, 'score': 0.5831449}","{'bounding_box': array([-0.02510712, -0.07438821,  0.82413423,  0.7494215 ], dtype=float32), 'class_id': 18.0, 'score': 0.018654883}","{'bounding_box': array([0.00965036, 0.5531162 , 0.31182903, 1.1220932 ], dtype=float32), 'class_id': 36.0, 'score': 0.0110272765}","{'bounding_box': array([0.62417036, 0.00807546, 1.0050154 , 0.16466546], dtype=float32), 'class_id': 37.0, 'score': 0.010376394}","{'bounding_box': array([-0.11040571, -0.16910121,  0.47293237,  0.6809319 ], dtype=float32), 'class_id': 26.0, 'score': 0.009390086}","{'bounding_box': array([-0.06119142,  0.61621535,  0.24192941,  1.1453586 ], dtype=float32), 'class_id': 36.0, 'score': 0.009382784}","{'bounding_box': array([8.0475211e-04, 1.8250412e-01, 5.9044707e-01, 1.0856769e+00],
      dtype=float32), 'class_id': 13.0, 'score': 0.008587033}","{'bounding_box': array([0.2322413 , 0.12309565, 0.2780418 , 0.21462409], dtype=float32), 'class_id': 7.0, 'score': 0.00760296}","{'bounding_box': array([-0.00187145,  0.05859165,  0.07809409,  0.35526246], dtype=float32), 'class_id': 3.0, 'score': 0.0071065426}","{'bounding_box': array([-0.14556949,  0.2707197 ,  0.49627113,  1.2072387 ], dtype=float32), 'class_id': 13.0, 'score': 0.007041961}"
171,shiba_inu_199_jpg.rf.4e0f1a314018e84aad8a33b12e7faf5e.jpg,432,500,"{'bounding_box': array([0.0968312 , 0.12193489, 0.74407876, 0.90227485], dtype=float32), 'class_id': 33.0, 'score': 0.81907463}","{'bounding_box': array([0.1252462 , 0.40067893, 0.7085631 , 0.89488095], dtype=float32), 'class_id': 11.0, 'score': 0.028531075}","{'bounding_box': array([0.10179424, 0.03192985, 1.0835732 , 0.9245773 ], dtype=float32), 'class_id': 33.0, 'score': 0.019717216}","{'bounding_box': array([0.56234354, 0.00607118, 0.7762001 , 0.05948485], dtype=float32), 'class_id': 37.0, 'score': 0.016836435}","{'bounding_box': array([0.1533639 , 0.25124604, 0.21862708, 0.43184996], dtype=float32), 'class_id': 8.0, 'score': 0.016166806}","{'bounding_box': array([0.00501309, 0.25160384, 0.1704658 , 0.6007356 ], dtype=float32), 'class_id': 5.0, 'score': 0.015720755}","{'bounding_box': array([0.00341291, 0.57557315, 0.02544067, 0.64651364], dtype=float32), 'class_id': 2.0, 'score': 0.015449226}","{'bounding_box': array([ 0.51265174, -0.00627501,  0.7394927 ,  0.05970524], dtype=float32), 'class_id': 14.0, 'score': 0.01238808}","{'bounding_box': array([0.00128654, 0.4575377 , 0.05142336, 0.5436112 ], dtype=float32), 'class_id': 6.0, 'score': 0.009670526}","{'bounding_box': array([-0.00142081,  0.33648205,  0.1659815 ,  0.53153646], dtype=float32), 'class_id': 1.0, 'score': 0.0086123645}"
172,Abyssinian_167_jpg.rf.1d367cb1cf82c1e5ebda79fda928cee5.jpg,313,310,"{'bounding_box': array([0.10105713, 0.31138897, 0.5969954 , 0.73150575], dtype=float32), 'class_id': 1.0, 'score': 0.8509686}","{'bounding_box': array([ 0.02912301, -0.12307554,  0.6023742 ,  0.7544612 ], dtype=float32), 'class_id': 1.0, 'score': 0.05007592}","{'bounding_box': array([0.4029634 , 0.30721518, 0.58841527, 0.52977157], dtype=float32), 'class_id': 1.0, 'score': 0.03302434}","{'bounding_box': array([0.00805775, 0.73785275, 0.14750296, 1.0019954 ], dtype=float32), 'class_id': 13.0, 'score': 0.023204297}","{'bounding_box': array([-0.00317193, -0.02837291,  0.16720435,  0.28724575], dtype=float32), 'class_id': 33.0, 'score': 0.019347996}","{'bounding_box': array([0.00530019, 0.83315194, 0.0800178 , 1.0029641 ], dtype=float32), 'class_id': 2.0, 'score': 0.017041445}","{'bounding_box': array([ 0.19062534, -0.0031929 ,  0.41889575,  0.05974183], dtype=float32), 'class_id': 5.0, 'score': 0.015462279}","{'bounding_box': array([0.07071799, 0.00355219, 0.24533546, 0.06595753], dtype=float32), 'class_id': 37.0, 'score': 0.012973517}","{'bounding_box': array([0.00074326, 0.2992751 , 0.12758785, 0.52507377], dtype=float32), 'class_id': 33.0, 'score': 0.009866983}","{'bounding_box': array([0.12085848, 0.00499886, 0.31611514, 0.05915877], dtype=float32), 'class_id': 14.0, 'score': 0.009313375}"
173,Bombay_146_jpg.rf.288e58c8b226aa5b7c6ad4442f7fda5c.jpg,220,165,"{'bounding_box': array([0.32470447, 0.09051115, 0.6792781 , 0.32293615], dtype=float32), 'class_id': 10.0, 'score': 0.9233133}","{'bounding_box': array([-0.03764559,  0.04184183,  0.3988505 ,  0.9888947 ], dtype=float32), 'class_id': 22.0, 'score': 0.0375534}","{'bounding_box': array([0.43898785, 0.9476087 , 0.62317467, 1.0064017 ], dtype=float32), 'class_id': 37.0, 'score': 0.015101433}","{'bounding_box': array([ 0.35877523, -0.01650947,  0.71353674,  0.3366247 ], dtype=float32), 'class_id': 10.0, 'score': 0.01229763}","{'bounding_box': array([-0.05826058,  0.03567943,  0.28815746,  0.70621455], dtype=float32), 'class_id': 22.0, 'score': 0.011501372}","{'bounding_box': array([0.3632974 , 0.9380359 , 0.61124575, 0.997971  ], dtype=float32), 'class_id': 37.0, 'score': 0.011149168}","{'bounding_box': array([-0.2214552 ,  0.07970816,  0.6094547 ,  1.3527014 ], dtype=float32), 'class_id': 22.0, 'score': 0.01100263}","{'bounding_box': array([-0.00353521,  0.6704675 ,  0.07338031,  0.9674003 ], dtype=float32), 'class_id': 9.0, 'score': 0.0109164715}","{'bounding_box': array([0.10222337, 0.7549853 , 0.64718854, 1.0853045 ], dtype=float32), 'class_id': 22.0, 'score': 0.010283232}","{'bounding_box': array([0.05483841, 0.31506056, 0.09958179, 0.4142186 ], dtype=float32), 'class_id': 33.0, 'score': 0.010216624}"
174,japanese_chin_108_jpg.rf.1b97cd65bd88c18a66d5d9e9a99c441e.jpg,500,374,"{'bounding_box': array([0.27169526, 0.370144  , 0.57136345, 0.6521342 ], dtype=float32), 'class_id': 22.0, 'score': 0.9378159}","{'bounding_box': array([0.15679215, 0.34268913, 0.62490076, 0.7015885 ], dtype=float32), 'class_id': 22.0, 'score': 0.026156217}","{'bounding_box': array([0.38371706, 0.40341973, 0.54110426, 0.6468829 ], dtype=float32), 'class_id': 7.0, 'score': 0.015316635}","{'bounding_box': array([-0.00629675,  0.14597802,  0.14968058,  0.5837829 ], dtype=float32), 'class_id': 36.0, 'score': 0.012748957}","{'bounding_box': array([-0.06069242,  0.00391112,  0.22051626,  0.5032245 ], dtype=float32), 'class_id': 36.0, 'score': 0.012323588}","{'bounding_box': array([-0.00899926,  0.6902474 ,  0.10703398,  0.9756633 ], dtype=float32), 'class_id': 2.0, 'score': 0.010460198}","{'bounding_box': array([0.26016104, 0.26414388, 0.63666743, 0.6195633 ], dtype=float32), 'class_id': 22.0, 'score': 0.0102171}","{'bounding_box': array([0.6516914 , 0.9207235 , 0.89243954, 1.0026484 ], dtype=float32), 'class_id': 18.0, 'score': 0.008986235}","{'bounding_box': array([-0.01541243,  0.5191103 ,  0.10451677,  0.8127595 ], dtype=float32), 'class_id': 10.0, 'score': 0.008608103}","{'bounding_box': array([ 0.01615378, -0.17672676,  0.7015469 ,  0.6947123 ], dtype=float32), 'class_id': 22.0, 'score': 0.008557916}"
175,beagle_112_jpg.rf.1eb40b396869a196e92a82f4a28c1d8b.jpg,333,500,"{'bounding_box': array([0.4162231 , 0.07677552, 0.7857234 , 0.698727  ], dtype=float32), 'class_id': 15.0, 'score': 0.8770915}","{'bounding_box': array([0.23492786, 0.05130291, 0.8226075 , 0.8914756 ], dtype=float32), 'class_id': 14.0, 'score': 0.047869205}","{'bounding_box': array([ 0.31717962, -0.02353463,  0.88632566,  0.67331576], dtype=float32), 'class_id': 14.0, 'score': 0.01583612}","{'bounding_box': array([0.27783138, 0.00589162, 0.4459601 , 0.06077426], dtype=float32), 'class_id': 14.0, 'score': 0.013086826}","{'bounding_box': array([0.14453617, 0.04661286, 0.87998116, 1.2213079 ], dtype=float32), 'class_id': 14.0, 'score': 0.012461394}","{'bounding_box': array([0.23612997, 0.15723804, 0.46579096, 0.6226375 ], dtype=float32), 'class_id': 22.0, 'score': 0.011778802}","{'bounding_box': array([-0.14388317, -0.06841293,  0.86200863,  0.7536925 ], dtype=float32), 'class_id': 23.0, 'score': 0.010938138}","{'bounding_box': array([-0.00301291,  0.3528139 ,  0.07668303,  0.6718791 ], dtype=float32), 'class_id': 3.0, 'score': 0.010302365}","{'bounding_box': array([-0.00222588,  0.22677384,  0.07913154,  0.55015886], dtype=float32), 'class_id': 3.0, 'score': 0.010141581}","{'bounding_box': array([-0.28324392, -0.23605992,  0.811334  ,  0.62176573], dtype=float32), 'class_id': 25.0, 'score': 0.009804547}"
176,pug_170_jpg.rf.8affd604f2628d3d0d87c8a67b457adf.jpg,300,201,"{'bounding_box': array([0.0297291 , 0.28057176, 0.5812789 , 0.8109936 ], dtype=float32), 'class_id': 29.0, 'score': 0.997854}","{'bounding_box': array([9.2887878e-04, 9.0008330e-01, 2.4102800e-01, 9.9822235e-01],
      dtype=float32), 'class_id': 25.0, 'score': 0.021352857}","{'bounding_box': array([0.04433145, 0.9079711 , 0.34519172, 0.9995232 ], dtype=float32), 'class_id': 19.0, 'score': 0.011860639}","{'bounding_box': array([0.00187422, 0.01170953, 0.14200798, 0.3850615 ], dtype=float32), 'class_id': 10.0, 'score': 0.010448694}","{'bounding_box': array([-0.07423186, -0.19023564,  0.68900883,  0.8349886 ], dtype=float32), 'class_id': 29.0, 'score': 0.008555472}","{'bounding_box': array([0.01554798, 0.71098286, 0.15420236, 0.999567  ], dtype=float32), 'class_id': 10.0, 'score': 0.00840348}","{'bounding_box': array([-0.01155607,  0.00430603,  0.11911383,  0.29528314], dtype=float32), 'class_id': 10.0, 'score': 0.008003235}","{'bounding_box': array([0.35165682, 0.5966655 , 0.40070227, 0.67621803], dtype=float32), 'class_id': 34.0, 'score': 0.0078068376}","{'bounding_box': array([ 0.00180294, -0.01246815,  0.19504112,  0.07438701], dtype=float32), 'class_id': 3.0, 'score': 0.0074379444}","{'bounding_box': array([0.56652147, 0.00979152, 0.91760296, 0.15332119], dtype=float32), 'class_id': 37.0, 'score': 0.0070056617}"
177,Ragdoll_132_jpg.rf.9cc5644d79d3921307139b5ef93d4d06.jpg,500,375,"{'bounding_box': array([0.07247397, 0.19039732, 0.86664057, 0.76065034], dtype=float32), 'class_id': 7.0, 'score': 0.8800765}","{'bounding_box': array([0.33491027, 0.41460502, 0.8347293 , 0.7036686 ], dtype=float32), 'class_id': 7.0, 'score': 0.09100923}","{'bounding_box': array([0.13977316, 0.19340813, 0.52381015, 0.42715907], dtype=float32), 'class_id': 8.0, 'score': 0.05310318}","{'bounding_box': array([ 0.03548056, -0.08766353,  0.96018803,  0.7813115 ], dtype=float32), 'class_id': 7.0, 'score': 0.036034256}","{'bounding_box': array([0.04278105, 0.17777956, 0.9165838 , 1.0764569 ], dtype=float32), 'class_id': 7.0, 'score': 0.023152828}","{'bounding_box': array([0.1014197 , 0.18881136, 0.5535095 , 0.7517307 ], dtype=float32), 'class_id': 7.0, 'score': 0.016822785}","{'bounding_box': array([-0.01356343,  0.034335  ,  0.10533614,  0.33623916], dtype=float32), 'class_id': 10.0, 'score': 0.013498992}","{'bounding_box': array([0.0019303 , 0.64859414, 0.02745008, 0.74001026], dtype=float32), 'class_id': 7.0, 'score': 0.010391325}","{'bounding_box': array([0.04291464, 0.5101713 , 0.45294422, 0.7656692 ], dtype=float32), 'class_id': 10.0, 'score': 0.009061366}","{'bounding_box': array([0.00499665, 0.8432817 , 0.09300214, 1.0024735 ], dtype=float32), 'class_id': 3.0, 'score': 0.00878346}"
178,Abyssinian_174_jpg.rf.e2cf9b76cf12896d0a5672ad19fbd519.jpg,317,246,"{'bounding_box': array([0.07262716, 0.20789546, 0.656778  , 0.72843003], dtype=float32), 'class_id': 0.0, 'score': 0.9619225}","{'bounding_box': array([ 0.02169517, -0.06462851,  0.6586764 ,  0.7550031 ], dtype=float32), 'class_id': 1.0, 'score': 0.03130883}","{'bounding_box': array([0.33150092, 0.28400692, 0.6559231 , 0.71899223], dtype=float32), 'class_id': 1.0, 'score': 0.011609584}","{'bounding_box': array([-0.00828284,  0.2637049 ,  0.6627436 ,  1.0782768 ], dtype=float32), 'class_id': 11.0, 'score': 0.0091275275}","{'bounding_box': array([-0.00422869,  0.6918315 ,  0.08284293,  0.9545005 ], dtype=float32), 'class_id': 3.0, 'score': 0.0070478916}","{'bounding_box': array([-0.11738588, -0.20990814,  0.52038753,  0.69658095], dtype=float32), 'class_id': 1.0, 'score': 0.006359607}","{'bounding_box': array([0.8572673 , 0.6914897 , 0.8898838 , 0.76576805], dtype=float32), 'class_id': 16.0, 'score': 0.005897939}","{'bounding_box': array([0.17948084, 0.21245107, 0.33598614, 0.26823658], dtype=float32), 'class_id': 3.0, 'score': 0.0056411624}","{'bounding_box': array([0.35822117, 0.5960567 , 0.4230631 , 0.6851382 ], dtype=float32), 'class_id': 6.0, 'score': 0.005482346}","{'bounding_box': array([0.651162  , 0.54228884, 0.879084  , 0.64984983], dtype=float32), 'class_id': 37.0, 'score': 0.0052519143}"
179,havanese_167_jpg.rf.781407109049892df594fd012b4c1ade.jpg,329,500,"{'bounding_box': array([ 0.0139254 , -0.01648632,  0.4389137 ,  0.8132074 ], dtype=float32), 'class_id': 22.0, 'score': 0.95088387}","{'bounding_box': array([0.4585194 , 0.00146046, 0.7180373 , 0.09870049], dtype=float32), 'class_id': 1.0, 'score': 0.14378071}","{'bounding_box': array([-0.10263976, -0.18573517,  0.41521832,  0.72369653], dtype=float32), 'class_id': 22.0, 'score': 0.028191417}","{'bounding_box': array([0.9191907 , 0.6800839 , 0.9594999 , 0.74694884], dtype=float32), 'class_id': 34.0, 'score': 0.024636418}","{'bounding_box': array([0.05040509, 0.01714095, 0.4397132 , 0.3479548 ], dtype=float32), 'class_id': 35.0, 'score': 0.021814495}","{'bounding_box': array([-0.04002541, -0.11541668,  0.5622435 ,  0.8812524 ], dtype=float32), 'class_id': 22.0, 'score': 0.019789219}","{'bounding_box': array([0.04730451, 0.319385  , 0.4031104 , 0.8161829 ], dtype=float32), 'class_id': 35.0, 'score': 0.018629491}","{'bounding_box': array([0.45185202, 0.5023533 , 0.5009706 , 0.5901853 ], dtype=float32), 'class_id': 7.0, 'score': 0.017562568}","{'bounding_box': array([ 0.5081588 , -0.00947218,  0.71962774,  0.08033083], dtype=float32), 'class_id': 1.0, 'score': 0.016485214}","{'bounding_box': array([0.9329379 , 0.6795846 , 0.9676128 , 0.74797857], dtype=float32), 'class_id': 34.0, 'score': 0.014937371}"
180,boxer_142_jpg.rf.2be5635e118f51216d9d514f2fdfbcb3.jpg,500,375,"{'bounding_box': array([0.30090213, 0.35719943, 0.68310386, 0.63259447], dtype=float32), 'class_id': 16.0, 'score': 0.85762686}","{'bounding_box': array([ 0.7123011 , -0.00723041,  0.94235796,  0.06434851], dtype=float32), 'class_id': 14.0, 'score': 0.02001977}","{'bounding_box': array([0.88598657, 0.57103646, 0.91753006, 0.6359712 ], dtype=float32), 'class_id': 34.0, 'score': 0.013792932}","{'bounding_box': array([0.8936925 , 0.57162917, 0.93135095, 0.6351011 ], dtype=float32), 'class_id': 34.0, 'score': 0.012858838}","{'bounding_box': array([0.68671083, 0.00164162, 0.9593539 , 0.09663099], dtype=float32), 'class_id': 14.0, 'score': 0.011673719}","{'bounding_box': array([-0.16145948,  0.16842332,  0.75321066,  0.7576846 ], dtype=float32), 'class_id': 22.0, 'score': 0.009672761}","{'bounding_box': array([-0.18942633, -0.0131911 ,  0.77226233,  0.6474581 ], dtype=float32), 'class_id': 23.0, 'score': 0.009541273}","{'bounding_box': array([0.8918567 , 0.7551548 , 0.9289708 , 0.86710006], dtype=float32), 'class_id': 7.0, 'score': 0.008392662}","{'bounding_box': array([-0.01470338,  0.48221278,  0.10020758,  0.7751794 ], dtype=float32), 'class_id': 27.0, 'score': 0.008162051}","{'bounding_box': array([0.0595305 , 0.25773594, 0.7030979 , 0.6676694 ], dtype=float32), 'class_id': 23.0, 'score': 0.00807929}"
181,Persian_117_jpg.rf.30b82f0e3d2ae0115aaf62d09e792f1f.jpg,500,375,"{'bounding_box': array([0.10453351, 0.5856807 , 0.5971364 , 0.9879612 ], dtype=float32), 'class_id': 7.0, 'score': 0.9818822}","{'bounding_box': array([0.06162816, 0.27721328, 0.6343153 , 0.99900264], dtype=float32), 'class_id': 7.0, 'score': 0.038234085}","{'bounding_box': array([-0.1566092 ,  0.56294894,  0.61038065,  1.1054003 ], dtype=float32), 'class_id': 7.0, 'score': 0.020693302}","{'bounding_box': array([ 5.5712676e-01, -4.1633844e-04,  1.0359142e+00,  2.1031909e-01],
      dtype=float32), 'class_id': 37.0, 'score': 0.013433456}","{'bounding_box': array([-0.00298767,  0.78282034,  0.13013653,  1.0104984 ], dtype=float32), 'class_id': 1.0, 'score': 0.012608051}","{'bounding_box': array([0.10162497, 0.52316976, 0.7116515 , 1.0818857 ], dtype=float32), 'class_id': 7.0, 'score': 0.010063976}","{'bounding_box': array([-0.00847264, -0.04447794,  0.4705006 ,  0.63339925], dtype=float32), 'class_id': 28.0, 'score': 0.008584499}","{'bounding_box': array([ 0.34570497, -0.00664124,  0.55422026,  0.06465724], dtype=float32), 'class_id': 36.0, 'score': 0.0059876144}","{'bounding_box': array([0.43046814, 0.00546715, 0.6743068 , 0.06128565], dtype=float32), 'class_id': 37.0, 'score': 0.0058122575}","{'bounding_box': array([0.39491594, 0.6383617 , 0.5701513 , 0.913633  ], dtype=float32), 'class_id': 7.0, 'score': 0.005238682}"
182,staffordshire_bull_terrier_123_jpg.rf.a5852688653c9f2df5bd0ee6778489c6.jpg,500,375,"{'bounding_box': array([0.17386638, 0.29568303, 0.66264343, 0.85359824], dtype=float32), 'class_id': 34.0, 'score': 0.97759116}","{'bounding_box': array([0.15916249, 0.32672724, 0.76469517, 1.0183514 ], dtype=float32), 'class_id': 34.0, 'score': 0.055479497}","{'bounding_box': array([0.00466229, 0.8624007 , 0.07323584, 0.99051017], dtype=float32), 'class_id': 7.0, 'score': 0.028247386}","{'bounding_box': array([0.21581724, 0.30586243, 1.1546499 , 0.9830463 ], dtype=float32), 'class_id': 34.0, 'score': 0.026052266}","{'bounding_box': array([8.099340e-05, 8.794508e-01, 5.686851e-02, 9.997232e-01],
      dtype=float32), 'class_id': 7.0, 'score': 0.020595789}","{'bounding_box': array([-0.00478132,  0.16747741,  0.07001044,  0.43907392], dtype=float32), 'class_id': 9.0, 'score': 0.018531978}","{'bounding_box': array([0.2312938 , 0.7207327 , 0.41404724, 0.8684237 ], dtype=float32), 'class_id': 19.0, 'score': 0.015236914}","{'bounding_box': array([-0.00182887,  0.9124791 ,  0.18706894,  1.0000576 ], dtype=float32), 'class_id': 7.0, 'score': 0.014741838}","{'bounding_box': array([0.00448419, 0.8937853 , 0.09534207, 0.99387914], dtype=float32), 'class_id': 7.0, 'score': 0.014063597}","{'bounding_box': array([-0.00209062,  0.82298183,  0.05250011,  0.97543   ], dtype=float32), 'class_id': 7.0, 'score': 0.012985706}"
183,Sphynx_142_jpg.rf.f01978b5d26b5c07865746b712f2753c.jpg,500,332,"{'bounding_box': array([0.00932541, 0.0914169 , 0.6940855 , 0.54181963], dtype=float32), 'class_id': 11.0, 'score': 0.9869847}","{'bounding_box': array([-0.00160936,  0.14691265,  0.07805645,  0.42510062], dtype=float32), 'class_id': 3.0, 'score': 0.017150253}","{'bounding_box': array([0.54062855, 0.0057565 , 1.0346777 , 0.20356357], dtype=float32), 'class_id': 37.0, 'score': 0.016529202}","{'bounding_box': array([-0.14537747, -0.10603121,  0.6032946 ,  0.50913095], dtype=float32), 'class_id': 11.0, 'score': 0.013077527}","{'bounding_box': array([0.00855565, 0.12484652, 0.6852279 , 0.857474  ], dtype=float32), 'class_id': 11.0, 'score': 0.0113559365}","{'bounding_box': array([0.39095196, 0.7570783 , 0.9900888 , 1.05938   ], dtype=float32), 'class_id': 35.0, 'score': 0.011331618}","{'bounding_box': array([1.9985251e-04, 4.8647496e-01, 5.8715120e-02, 6.7348611e-01],
      dtype=float32), 'class_id': 3.0, 'score': 0.007607043}","{'bounding_box': array([-0.01026934,  0.69644904,  0.11789876,  1.0103049 ], dtype=float32), 'class_id': 2.0, 'score': 0.0074294508}","{'bounding_box': array([-0.00183685,  0.4824337 ,  0.07275394,  0.774922  ], dtype=float32), 'class_id': 3.0, 'score': 0.006837636}","{'bounding_box': array([0.0248341 , 0.02195191, 1.1564367 , 0.5687353 ], dtype=float32), 'class_id': 14.0, 'score': 0.006440401}"
